session_id,state_sequence,simulation_time_s,visual_component_name,root_bone_name,actor_x_world_cm,actor_y_world_cm,actor_z_world_cm,visual_component_x_world_cm,visual_component_y_world_cm,visual_component_z_world_cm,animation_root_x_world_cm,animation_root_y_world_cm,animation_root_z_world_cm,actor_to_root_x_world_cm,actor_to_root_y_world_cm,actor_to_root_z_world_cm
7C88DBC1E840,299,16.071000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,300,16.120000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,301,16.170000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,302,16.223000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,303,16.269000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,304,16.318000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,305,16.383000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,306,16.451000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,307,16.495000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,308,16.552000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,309,16.635000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,310,16.672000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,311,16.725000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,312,16.787000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,313,16.857000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,314,16.906000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,315,16.951000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,316,17.025000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,317,17.075000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,318,17.110000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,319,17.210000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,320,17.247000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,321,17.282000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,322,17.337000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,323,17.388000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,324,17.433000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,325,17.483000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,326,17.559000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,327,17.605000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,328,17.669000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,329,17.740000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,330,17.800000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,331,17.862000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,332,17.916000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,333,17.966000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,334,18.016000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,335,18.065000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,336,18.129000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,337,18.175000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,338,18.229000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,339,18.274000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,340,18.325000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,341,18.382000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,342,18.433000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,343,18.483000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,344,18.541000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,345,18.595000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,346,18.659000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,347,18.733000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,348,18.779000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,349,18.835000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,350,18.895000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,351,18.951000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,352,19.006000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,353,19.055000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,354,19.106000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
7C88DBC1E840,355,19.166000,SkeletalMesh,root,976.813602,0.000000,88.274995,976.813602,0.000000,0.274995,976.813602,0.000000,0.274995,0.000000,0.000000,-88.000000
