episode_id,model,start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,parameter_change_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
5202,no_history,10,28,0.5,0.51,19,0,0,0.0011136516510336105,0.0018575333532375431,0.1428644342089108,0.008111317871378178
5202,no_history,10,46,1.0,1.0030000000000001,37,2,6,2.8562748639069784,1.5035988156244204,33.54425009643611,0.9017743507756109
5202,no_history,10,65,1.5,1.524,56,2,6,2.843237191726759,0.002379609419357302,8.795395226536378,31.973925055545585
5202,no_history,11,29,0.5,0.516,19,1,1,0.0022904196127203342,0.03825071436187397,0.23519964284812334,1.8238551745291358
5202,no_history,11,47,1.0,1.01,37,2,6,2.84908270569319,0.9954133790628794,33.01278559913292,20.134788765080827
5202,no_history,11,65,1.5,1.5050000000000001,55,2,6,2.8440232732813016,0.0023796109796541663,8.795406654243752,31.973986100531874
5202,no_history,12,30,0.5,0.5150000000000001,19,1,1,0.0997095069295439,3.607099050590471,0.32124740494440535,2.5222255196365198
5202,no_history,12,48,1.0,1.0090000000000001,37,2,6,2.844991239426496,0.6283156377713898,32.057141679312494,34.970385838436016
5202,no_history,12,66,1.5,1.5050000000000001,55,2,6,2.843996574808971,0.0019491598562065414,7.978230150680697,29.256360484434573
5202,no_history,13,31,0.5,0.516,19,1,1,0.4061739883109722,10.596123789838291,0.38445679594959786,2.1079052891195276
5202,no_history,13,49,1.0,1.0090000000000001,37,2,6,2.8433398096002613,0.380646186420434,30.760208568621426,45.88232617817545
5202,no_history,13,67,1.5,1.5040000000000002,55,3,7,2.844973933336252,0.06345204959818417,7.134586208269469,30.301702097548382
5202,no_history,14,32,0.5,0.5129999999999999,19,1,1,0.882721404951269,17.029719028743983,0.47347125445091975,2.9915003970650678
5202,no_history,14,50,1.0,1.0039999999999998,37,2,6,2.842154931977412,0.23535014580252658,29.374281983310425,52.8592348612531
5202,no_history,14,68,1.5,1.5010000000000001,55,3,7,2.7359173514751114,4.041087228327652,6.250837094863524,30.627988279527045
5202,no_history,15,33,0.5,0.5110000000000001,19,1,1,1.4426869144170757,20.706053508763794,0.6069818062152285,4.740313640896295
5202,no_history,15,51,1.0,1.002,37,2,6,2.8418477457050537,0.14054598484053007,27.814612382302844,57.43531053853923
5202,no_history,15,69,1.5,1.5000000000000002,55,3,7,2.4040966386791682,12.284374515338742,5.379994940001535,30.043204307060734
5202,no_history,16,34,0.5,0.5130000000000001,19,1,1,2.06495251089777,21.42148770880709,0.7181619779598151,4.945389452503702
5202,no_history,16,52,1.0,1.0010000000000003,37,2,6,2.8419912822276254,0.08471276014174307,26.251020746942487,59.9054937524071
5202,no_history,16,71,1.5,1.5260000000000002,56,3,7,0.9637722608419413,36.7912861109109,3.8361355391048075,26.709871699306657
5202,no_history,17,35,0.5,0.5129999999999999,19,1,1,2.6000216573066437,19.747729167209528,0.8734024626635224,6.425689814631545
5202,no_history,17,53,1.0,1.004,37,2,6,2.842308342152545,0.046080834624617074,24.422885320238134,60.811535205435305
5202,no_history,17,72,1.5,1.5310000000000001,56,3,7,1.1468856735732031,52.43233450013123,3.0945174179734427,21.16645412356253
5202,no_history,18,36,0.5,0.5130000000000001,19,1,1,3.0201253669706087,16.72135722453679,1.0514253451562845,7.775344870796472
5202,no_history,18,54,1.0,1.005,37,2,6,2.8427525880988473,0.02799417107104979,22.848422877021616,60.56379387368946
5202,no_history,18,72,1.5,1.5060000000000002,55,3,7,1.1465383151888362,52.432333443590366,3.094488079972347,21.16624024522386
5202,no_history,19,37,0.5,0.5190000000000001,19,1,1,3.3973684134120705,11.714706823640789,1.1152443092749285,4.109003170344436
5202,no_history,19,55,1.0,1.0040000000000002,37,2,6,2.843254309496654,0.018354840635631704,21.361440715303708,59.60322050575584
5202,no_history,19,73,1.5,1.5050000000000001,55,3,7,2.596728940631119,62.62929523170378,2.559963979169915,19.436253609423154
5202,no_history,20,38,0.5,0.5199999999999998,19,2,2,3.473777162461949,3.9763076966679725,3.3297183207565997,172.92546356522053
5202,no_history,20,56,1.0,1.0070000000000001,37,2,6,2.8435043814876897,0.011805697666644585,19.7486114184899,57.743016272303876
5202,no_history,20,74,1.5,1.5110000000000001,55,3,7,4.704889652532699,69.32263271219672,2.051614990376302,14.833096979208268
5202,no_history,21,39,0.5,0.52,19,2,2,3.4071603770963392,2.4024099280426383,10.340939313679652,248.07169152016132
5202,no_history,21,57,1.0,1.006,37,2,6,2.843433842894868,0.008537508616087118,18.255496582607684,55.52635573319682
5202,no_history,21,75,1.5,1.5120000000000002,55,3,7,6.753196765141306,71.15948530970596,1.6580809456522014,12.392655538356244
5202,no_history,22,40,0.5,0.518,19,2,2,3.275234796733024,5.395613563768728,17.073725508789416,258.24324511264393
5202,no_history,22,58,1.0,1.006,37,2,6,2.84335342364725,0.006630603667799702,16.781984196160668,52.85807327609848
5202,no_history,22,76,1.5,1.511,55,4,8,8.680229257923342,71.48833591829673,1.381013813618712,9.437347713527174
5202,no_history,23,41,0.5,0.5249999999999999,19,2,2,3.1139229972202265,6.018840483820538,24.669287691337832,238.77940137301863
5202,no_history,23,59,1.0,1.009,37,2,6,2.8434715119085787,0.005510135261760337,15.389930540833236,49.962835600161306
5202,no_history,23,77,1.5,1.521,55,4,9,11.081011016199769,68.72588905044393,0.9697686812940635,8.145291731740784
5202,no_history,24,42,0.5,0.5229999999999999,19,2,3,3.012873790844565,5.570781236881565,28.78847118900141,166.17353881651775
5202,no_history,24,60,1.0,1.01,37,2,6,2.8434175451102104,0.0046881261282762975,14.082746975153645,46.9289060367497
5202,no_history,24,78,1.5,1.5290000000000001,55,4,10,13.330839847631287,64.41650060457387,0.6958089897575457,6.490391147176382
5202,no_history,25,43,0.5,0.5190000000000001,19,2,4,2.9399546958106124,4.419252012764024,31.46910478624736,102.54994706631004
5202,no_history,25,61,1.0,1.0050000000000003,37,2,6,2.8433029833092185,0.0036956782932364755,12.945802523849975,43.973125062133626
5202,no_history,25,79,1.5,1.5210000000000004,55,4,10,14.736657416620272,61.294944080115144,0.5638940928016074,6.806187138597068
5202,no_history,26,44,0.5,0.5220000000000002,19,2,5,2.8966954738697597,3.1785029371349425,32.943090815613445,57.263549830374075
5202,no_history,26,62,1.0,1.012,37,2,6,2.843462426106973,0.003661050744805595,11.69007454305223,40.68302234299632
5202,no_history,26,80,1.5,1.5180000000000002,55,4,10,15.954226403558298,58.37647048497507,0.42663601228686926,7.29430319055291
5202,no_history,27,45,0.5,0.5229999999999999,19,2,6,2.8710598264302,2.204212363470241,33.579639668340256,24.00493138064479
5202,no_history,27,63,1.0,1.011,37,2,6,2.8434066163705953,0.0023574137010464223,10.75135671493209,37.709040845628145
5202,no_history,27,81,1.5,1.515,55,4,10,17.207280994119063,55.160444351798375,0.2698607914750679,7.4142785313315756
5202,no_history,28,46,0.5,0.5230000000000001,19,2,6,2.8565245666372587,1.5042578205544512,33.552622816572544,0.9856123876482457
5202,no_history,28,64,1.0,1.013,37,2,6,2.8432931017619065,0.0017455945312747588,9.780975014290757,34.7871359998181
5202,no_history,28,82,1.5,1.516,55,4,10,18.56441977147051,51.30554385034653,0.10024121851635064,6.72311795673906
5202,no_history,29,47,0.5,0.5189999999999999,19,1,6,2.848087724085897,0.995976528929493,33.01953513448327,20.205637432675474
5202,no_history,29,65,1.0,1.014,37,1,6,2.8429166576924723,0.00237867114753837,8.794873361399706,31.973491924397784
5202,no_history,29,83,1.5,1.5160000000000002,55,3,10,19.915211900499898,46.10689113566894,0.0574171445652039,5.488202412187064
5202,no_history,30,48,0.5,0.5210000000000001,19,1,5,0.0026915782068424048,0.01137906734029738,15.71886662255789,20.742685546173846
5202,no_history,30,66,1.0,1.0170000000000001,37,1,5,0.025211986735407386,0.041500451971597754,13.351748008769452,22.63943904467989
5202,no_history,30,84,1.5,1.531,55,3,9,0.03197582023785083,0.054951538882320884,8.178413425135798,16.543075204938788
5202,no_history,31,49,0.5,0.522,19,1,5,0.0028262100399295467,0.019489401074347417,15.940119725244594,4.972982756650538
5202,no_history,31,67,1.0,1.0170000000000001,37,2,6,0.025672418259503508,0.023490483473936473,12.140906542478055,46.00748328416073
5202,no_history,31,84,1.5,1.5039999999999998,54,3,9,0.03204386534121709,0.05495154538964282,8.178413272702295,16.543074171882807
5202,no_history,32,50,0.5,0.5189999999999999,19,1,5,0.0031484984741430113,0.021671279693384993,15.988072312517417,2.1701487770589267
5202,no_history,32,68,1.0,1.0160000000000002,37,2,6,0.02574789343989382,0.018187259223952982,10.634277860216958,54.396616444849336
5202,no_history,32,85,1.5,1.5050000000000001,54,3,9,0.03331478411233317,0.0568659020730925,8.725167022045103,15.375558109348361
5202,no_history,33,51,0.5,0.518,19,1,5,0.003940421267779696,0.023578978929848574,15.96369175393699,3.8182400740702462
5202,no_history,33,69,1.0,1.0160000000000002,37,2,6,0.025802891307409703,0.015067714540525072,9.124515597372042,54.20055970285295
5202,no_history,33,86,1.5,1.502,54,3,9,0.034415548095777,0.04350042246190258,9.225237717942823,13.674533115126252
5202,no_history,34,52,0.5,0.5170000000000001,19,1,5,0.005067835516770711,0.02361545519182283,16.00761230167973,2.0800423674986064
5202,no_history,34,70,1.0,1.015,37,2,6,0.0258539443761077,0.011663537271882973,7.824001339006663,50.31681737723238
5202,no_history,34,88,1.5,1.522,55,3,9,0.036084534038131874,0.02425096312681528,10.183724932559823,15.683978506634986
5202,no_history,35,53,0.5,0.518,19,1,5,0.006251465304350996,0.028355991857538305,16.055706390168552,1.8198822455337194
5202,no_history,35,71,1.0,1.0130000000000001,37,2,6,0.025893818103543024,0.007365478635031977,6.621223083861122,44.65918428405554
5202,no_history,35,89,1.5,1.5199999999999998,55,3,9,0.03679843800368652,0.022308106589902368,10.774511821061022,18.278933401682153
5202,no_history,36,54,0.5,0.5169999999999999,19,1,5,0.007703630767751229,0.028838578573404248,16.219743908740995,2.799341377971814
5202,no_history,36,72,1.0,1.0180000000000002,37,2,6,0.026313087815378052,0.005589886362970807,5.4590602762676,36.73341194716408
5202,no_history,36,90,1.5,1.52,55,3,9,0.03767802279070396,0.02182502332227658,11.41284509764652,20.34129209062759
5202,no_history,37,55,0.5,0.5170000000000001,19,1,5,0.009158764203525016,0.02853204478164864,16.36981987934604,1.8092220321010473
5202,no_history,37,73,1.0,1.018,37,2,6,0.026423525314438964,0.0032448787097790204,4.6525416091169705,32.251179429864415
5202,no_history,37,91,1.5,1.523,55,3,9,0.03859687444795354,0.022347589941791767,12.104519352855714,22.486529907395706
5202,no_history,38,56,0.5,0.5130000000000001,19,0,5,0.01033863827867966,0.03208106404860063,16.478537714731203,2.3958966603549214
5202,no_history,38,74,1.0,1.0170000000000001,37,1,6,0.026359437799644496,0.00810777345620487,3.833956897736937,26.303905431384624
5202,no_history,38,92,1.5,1.518,55,2,9,0.03894139211022182,0.022789944319085594,12.770689595598503,21.877476313194578
5202,no_history,39,57,0.5,0.514,19,0,4,0.01250862971280098,0.029797534847028333,4.822026152980534,1.856285851543376
5202,no_history,39,75,1.0,1.0200000000000002,37,1,5,10.999638962689536,79.32565315570798,14.823036313105241,36.29727352743993
5202,no_history,39,93,1.5,1.5190000000000003,55,2,8,30.3358796943799,7.150711895996803,11.12623024308992,7.97596772552879
5202,no_history,40,58,0.5,0.514,19,0,4,0.012765284946045802,0.047540257329405526,4.886755057488597,1.1386317565860864
5202,no_history,40,76,1.0,1.019,37,2,6,13.11226523602131,78.24860865138928,15.877409941243316,37.1245960486811
5202,no_history,40,94,1.5,1.519,55,2,8,30.495551851132227,5.760146482118216,11.022348342962824,6.924805382849442
5202,no_history,41,59,0.5,0.516,19,0,4,0.012370515033664492,0.0644660353592429,4.98097509340061,0.632547025672153
5202,no_history,41,77,1.0,1.028,37,2,7,15.694146267913647,73.80752356585612,16.403501476637924,14.164264852201654
5202,no_history,41,95,1.5,1.5190000000000001,55,2,8,30.617203405143016,4.705262021079535,10.959182976551864,6.339645776443476
5202,no_history,42,60,0.5,0.512,19,0,4,0.0130628542042021,0.07861344828034092,5.101437383071116,0.32383164469001
5202,no_history,42,78,1.0,1.0310000000000001,37,2,8,18.056343393597366,67.82947097945743,16.17280934853821,7.020111477656144
5202,no_history,42,96,1.5,1.516,55,2,8,30.72299700208167,3.7460264532605674,10.899540589068494,5.683516820083028
5202,no_history,43,61,0.5,0.5130000000000003,19,0,3,0.005511164541868449,0.020330272270711835,0.8108607603630367,4.546172532413337
5202,no_history,43,78,1.0,1.0060000000000002,36,2,7,17.545526952495365,67.0281754711505,11.838440535759059,10.395617914672158
5202,no_history,43,97,1.5,1.5190000000000001,55,2,7,30.232202720674106,3.008808884814264,5.2849533324145215,15.254185215872454
5202,no_history,44,62,0.5,0.5169999999999999,19,0,2,0.0013950007836550633,0.002187125532391263,0.2520312490153458,2.712325125018822
5202,no_history,44,79,1.0,1.0020000000000002,36,2,6,18.284198430512163,62.5660139789009,7.191252242287811,16.18925224793057
5202,no_history,44,98,1.5,1.521,55,2,6,29.557470565169965,2.396257463372934,4.0277046850713605,14.720465983019757
5202,no_history,45,63,0.5,0.5149999999999997,19,0,1,0.00011331853287583717,0.0010483394922168108,0.020668190838694363,0.5770979185033127
5202,no_history,45,81,1.0,1.0189999999999997,37,2,5,19.99138178040607,55.24886047178875,0.5128622880037428,3.763360254851392
5202,no_history,45,99,1.5,1.517,55,2,5,28.79331862612985,2.0034814692278373,0.8682241687957744,1.9764252925942714
5202,no_history,46,64,0.5,0.516,19,0,0,0.0002147379402433567,0.0003551201193615426,0.015048794388095654,0.24627848228371363
5202,no_history,46,82,1.0,1.0190000000000001,37,2,4,21.27047507433548,51.31748769334999,0.034936138600989784,2.8685568103372248
5202,no_history,46,100,1.5,1.5170000000000003,55,2,4,28.76936121039208,1.6205042783315895,0.48771060817805684,0.8057648095305154
5202,no_history,47,65,0.5,0.5209999999999999,19,0,0,0.0002468266073598562,0.001727471060618957,0.008770264517466923,0.2678216631845025
5202,no_history,47,83,1.0,1.0230000000000001,37,2,4,22.605912276255488,46.11500525279984,0.10539101150206899,2.586575244911529
5202,no_history,47,101,1.5,1.517,55,2,4,28.803403450961923,1.3205710454087423,0.4672826952689348,1.0027637633416973
5202,no_history,48,66,0.5,0.5230000000000001,19,0,0,0.00023753767560761547,0.0021245596343563923,0.008243351384804512,0.2779928140293926
5202,no_history,48,84,1.0,1.037,37,2,4,24.067118412230542,37.37032484661088,0.16880263641523696,1.3564347579479374
5202,no_history,48,102,1.5,1.5180000000000002,55,2,4,28.83196008453792,1.0672466332914097,0.44390473357966037,1.0139250453603097
5202,no_history,49,67,0.5,0.5230000000000001,19,1,1,0.0024758064853118216,0.06534947886758063,0.03473779033415105,0.1315516208937204
5202,no_history,49,84,1.0,1.0099999999999998,36,2,4,24.067094174391585,37.3703222856695,0.16880283054469206,1.3573962618825703
5202,no_history,49,103,1.5,1.52,55,2,4,28.8563368667101,0.848404518560175,0.42198082639766205,0.7652800905891439
5202,no_history,50,68,0.5,0.5230000000000001,19,1,1,0.11736855808112426,4.085720655669326,0.06868883426913505,0.5458619522834347
5202,no_history,50,85,1.0,1.012,36,2,4,24.988724116329074,31.048838688796934,0.20296180702085737,1.2578152365032906
5202,no_history,50,104,1.5,1.5190000000000001,55,2,4,28.874657558518628,0.6850703983917384,0.40404351565499225,0.7956939521078041
5202,no_history,51,69,0.5,0.5250000000000004,19,1,1,0.46281686587023524,12.318799343929129,0.11175003277866111,0.9017593861701414
5202,no_history,51,86,1.0,1.0110000000000001,36,2,4,25.64637916211701,26.418142415510196,0.23647588677975417,1.5350597794968905
5202,no_history,51,105,1.5,1.52,55,3,5,28.889082820598812,0.546839217852728,0.5964397419256537,1.980308735090773
5202,no_history,52,70,0.5,0.524,19,1,1,1.0682818431860295,23.249227797910148,0.17284658713306195,0.8737326266442871
5202,no_history,52,87,1.0,1.0020000000000002,36,2,4,26.068196243528394,23.473644792294913,0.269145879655791,1.992167577530239
5202,no_history,52,106,1.5,1.5260000000000002,55,3,5,28.90188466112417,0.4049655789592697,0.15604694599678504,58.91378481211643
5202,no_history,53,71,0.5,0.5249999999999999,19,1,1,2.064402437038885,36.864818176745736,0.22149599802446682,0.7585598362658494
5202,no_history,53,88,1.0,1.005,36,2,4,26.62711531871961,19.272269483190996,0.31640284531100693,1.748585962484924
5202,no_history,53,106,1.5,1.5,54,3,5,28.90184861635769,0.4049655826577144,0.15600281802737512,58.91392975285021
5202,no_history,54,72,0.5,0.5270000000000001,19,1,1,3.73677291162349,52.39145653532735,0.20034605397442715,1.8643096508266481
5202,no_history,54,89,1.0,1.0019999999999998,36,2,4,27.057615376696983,15.948889153234555,0.35705264396186853,1.6368955004732584
5202,no_history,54,107,1.5,1.544,54,3,5,28.923885315345885,0.3631770384918536,8.581122345523639,105.11022064266757
5202,no_history,55,72,0.5,0.5010000000000003,18,1,1,3.736728257608955,52.39143894525513,0.1995161700438091,1.8600074059346383
5202,no_history,55,90,1.0,1.0030000000000001,36,2,4,27.41182567107655,13.137177093114472,0.39426718520240467,1.488709934491112
5202,no_history,55,107,1.5,1.5180000000000002,53,3,5,28.923843137706992,0.3631769781146269,8.58112801358805,105.11019584180417
5202,no_history,56,73,0.5,0.5009999999999999,18,1,1,5.302834229545025,62.60313046823556,0.2141554765600433,1.605635032870289
5202,no_history,56,91,1.0,1.0059999999999998,36,2,4,27.710485480074293,10.694807175206371,0.4279768399795659,1.2898823513288278
5202,no_history,56,108,1.5,1.5579999999999998,53,3,6,28.940469742203863,0.25642900764059745,11.156844419992328,39.630803676717846
5202,no_history,57,74,0.5,0.504,18,1,1,7.445295778297691,69.23635831774118,0.13864990550434314,3.5062196360397557
5202,no_history,57,92,1.0,1.005,36,2,4,27.94559538992901,8.741725236016679,0.45588070458465624,1.0776342207410892
5202,no_history,57,108,1.5,1.5299999999999998,52,3,6,28.9404462553955,0.25642901589732603,11.156851945395843,39.63077149252848
5202,no_history,58,75,0.5,0.5060000000000002,18,1,1,9.503940037341964,71.04545651053559,0.061702627814022776,3.648494443096018
5202,no_history,58,93,1.0,1.0050000000000003,36,2,4,28.13707987682902,7.126120299680539,0.4782859461507787,0.8404851430081379
5202,no_history,58,108,1.5,1.5030000000000001,51,3,6,28.940448657427865,0.2564290152320218,11.156824787853118,39.63087752137983
5202,no_history,59,76,0.5,0.5049999999999999,18,2,2,11.435418475486255,71.44881379499289,0.03637238671489388,4.230796266384743
5202,no_history,59,94,1.0,1.005,36,2,4,28.297193578859005,5.750168806752653,0.4959872734977842,0.6273957548457219
5202,no_history,59,109,1.5,1.513,51,3,7,28.947954901741067,0.186037740175632,11.808741837799488,16.810602950517023
5202,no_history,60,77,0.5,0.512,18,2,3,13.8353644215186,68.73322121769634,0.020897864290324416,2.9864907036725015
5202,no_history,60,95,1.0,1.0030000000000001,36,2,4,28.41878382402056,4.705397197212046,0.5062242694983716,0.29650759064551835
5202,no_history,60,110,1.5,1.521,51,3,7,28.953147426725277,0.13868350535194238,11.897980377809057,2.3846306492819735
5202,no_history,61,78,0.5,0.5190000000000001,18,2,4,16.077404617675043,64.43684276984143,0.05317384982823062,2.175643247992383
5202,no_history,61,96,1.0,1.004,36,2,4,28.52697884130831,3.7541906904523556,0.5123167782591016,0.19220692034896558
5202,no_history,61,111,1.5,1.5400000000000005,51,3,7,28.95835847258368,0.12055188260095033,11.476380083007017,8.68822373943911
5202,no_history,62,79,0.5,0.516,18,2,4,17.475792652314254,61.31605348779633,0.0831015908218399,0.39760190676781804
5202,no_history,62,97,1.0,1.0059999999999998,36,2,4,28.610964407982753,3.0151258571737425,0.5146888285786472,0.01582884937657525
5202,no_history,62,111,1.5,1.5140000000000002,50,3,7,28.958500449023536,0.12055191925864316,11.476340445511749,8.688074604430284
5202,no_history,63,80,0.5,0.5060000000000002,18,2,4,18.68507183267146,58.39518194345441,0.07687714000780074,1.3056815973817493
5202,no_history,63,98,1.0,1.004,36,2,4,28.679908279929887,2.3999356022698484,0.5143540745524906,0.04865626114852972
5202,no_history,63,112,1.5,1.5170000000000003,50,3,7,28.961506610580017,0.0947576757377996,11.025948524107152,13.53248958909316
5202,no_history,64,81,0.5,0.504,18,2,4,19.927625486755524,55.17637492267367,0.028545645717199267,2.4824282006299256
5202,no_history,64,99,1.0,1.0020000000000002,36,2,4,28.72590937605747,2.0036092202964255,0.5056651586630416,0.7051025068578198
5202,no_history,64,113,1.5,1.5320000000000005,50,3,7,28.96439964622215,0.07312485166735536,10.35928446070277,16.380519853620854
5202,no_history,65,82,0.5,0.5030000000000001,18,2,4,21.27046512670225,51.317583642245005,0.03650398223605841,2.861684550684174
5202,no_history,65,100,1.0,1.0010000000000003,36,2,4,28.769360375399756,1.620504419052131,0.48793153453847943,0.8066814477360538
5202,no_history,65,113,1.5,1.5040000000000004,49,3,7,28.964423629857116,0.07312485056466056,10.359282300977597,16.380511720272352
5202,no_history,66,83,0.5,0.5020000000000002,18,2,4,22.605612534970735,46.11486275135429,0.10262904876796135,2.6066664437902887
5202,no_history,66,102,1.0,1.0230000000000001,37,2,4,28.83169628946954,1.0672465504567146,0.4437537280358654,1.0130920905084508
5202,no_history,66,114,1.5,1.5059999999999998,49,3,7,28.965835031600953,0.05559959019081609,9.75334141240714,18.664324791966763
5202,no_history,67,84,0.5,0.5139999999999998,18,1,4,24.06684643843044,37.370233469795146,0.16606211854852532,1.373404780760751
5202,no_history,67,103,1.0,1.024,37,1,4,28.856085899654747,0.8484044319949856,0.42175840866705794,0.7642057046097506
5202,no_history,67,116,1.5,1.521,50,2,7,28.967592437774076,0.04954722839608321,8.869328986330054,22.067926121196166
5202,no_history,68,85,0.5,0.5169999999999999,18,1,3,0.012983392933208686,0.057704289344697415,8.24362657403929,18.82281276125417
5202,no_history,68,104,1.0,1.024,37,1,3,0.03296045056856272,0.032540056087945635,14.79667650925045,11.71433275192598
5202,no_history,68,117,1.5,1.5190000000000001,50,2,6,0.06336236381958651,0.09700731833535163,7.448640649174809,1.4730941266069095
5202,no_history,69,86,0.5,0.5139999999999998,18,1,3,0.014459806453356162,0.04403729169061715,8.81757264070249,16.634611675230815
5202,no_history,69,105,1.0,1.0229999999999997,37,2,4,0.033470921012950586,0.0240200158758347,13.781950120619237,35.94366845703888
5202,no_history,69,118,1.5,1.5159999999999996,50,2,6,0.06429906623051206,0.07698544835245441,7.357741084367341,3.422535635756688
5202,no_history,70,87,0.5,0.504,18,1,3,0.015426464131186085,0.027615740791254367,9.301088345250008,13.824969990458044
5202,no_history,70,106,1.0,1.028,37,2,4,0.03376178659861481,0.011333850825075552,12.268920869870005,45.26709800846146
5202,no_history,70,119,1.5,1.513,50,2,6,0.06493639842805315,0.057234263133852936,7.217544193353621,5.323276192910072
5202,no_history,71,88,0.5,0.5070000000000001,18,1,3,0.016278922412458104,0.024481649206934464,9.88115732101602,17.81822302199872
5202,no_history,71,106,1.0,1.0020000000000002,36,2,4,0.03349752224910497,0.011333843569077894,12.26887633675411,45.266941600386644
5202,no_history,71,120,1.5,1.5090000000000003,50,2,6,0.06538701323515306,0.04587952811298445,7.071210965649956,6.588778486461443
5202,no_history,72,89,0.5,0.5069999999999997,18,1,3,0.01710988905028479,0.02246867971372835,10.517863306941038,19.999948285745234
5202,no_history,72,107,1.0,1.049,36,2,4,0.03419390589741248,0.007681759001388299,8.061717643113147,59.104833512565506
5202,no_history,72,121,1.5,1.5030000000000001,50,2,6,0.06580289833963968,0.03753586423527406,6.9077089953564945,7.765721605499856
5202,no_history,73,90,0.5,0.5019999999999998,18,1,3,0.01828734038765541,0.02195654679653247,11.191815352182354,21.69390714186899
5202,no_history,73,107,1.0,1.017,35,2,4,0.03442889016488703,0.0076817843882960105,8.061674920234426,59.104580492206196
5202,no_history,73,123,1.5,1.5149999999999997,51,2,6,0.06688156117669528,0.01847705268619338,6.475198994002672,10.242858147179064
5202,no_history,74,91,0.5,0.5049999999999999,18,1,3,0.019064279772808272,0.02248179548703167,11.912550843162887,23.53338854253441
5202,no_history,74,108,1.0,1.057,35,2,5,0.03494754419396297,0.09208469094055001,7.923514422033263,14.031021918211707
5202,no_history,74,124,1.5,1.5180000000000002,51,2,6,0.06680727541585778,0.02377085148884473,6.125943965785443,11.821143431917065
5202,no_history,75,92,0.5,0.5009999999999999,18,1,3,0.020504230003955452,0.022927464369418303,12.59894447686082,22.673098449327313
5202,no_history,75,108,1.0,1.0259999999999998,34,2,5,0.03546170732287982,0.09208438491522347,7.923341576688959,14.029882005974684
5202,no_history,75,125,1.5,1.516,51,2,6,0.06712844909879409,0.04816602574166912,5.735536540620259,12.813577862604575
5202,no_history,76,94,0.5,0.5269999999999997,19,0,3,0.022615990692925657,0.02515849590583928,13.85523449941567,20.255031379961693
5202,no_history,76,109,1.0,1.0349999999999997,34,1,6,0.038100219030625056,0.13863809229933147,7.576831076198635,15.508577943750936
5202,no_history,76,126,1.5,1.5170000000000003,51,1,6,0.06699194144898911,0.07226767655461615,5.3199233173640925,13.263866866000452
5202,no_history,77,94,0.5,0.5,18,0,2,0.0013089252268278801,0.005453374116949202,0.8847502647292702,0.3447409167399087
5202,no_history,77,109,1.0,1.008,33,1,5,0.005675313316807192,0.04131219563309888,12.009415235455897,16.016222696422687
5202,no_history,77,127,1.5,1.5670000000000006,51,1,5,0.012710799145830839,0.012530574545675051,3.276714962161132,10.812172875963874
5202,no_history,78,96,0.5,0.52,19,0,1,0.0010633973735185258,0.005161567151144298,0.27141308127614666,0.30878993015008405
5202,no_history,78,110,1.0,1.009,33,1,4,0.006160214020574938,0.022098117931861536,11.812431455616847,2.641130290771912
5202,no_history,78,127,1.5,1.5320000000000005,50,1,4,0.012431273806081286,0.014391135895561626,3.3353424008213888,10.337254355132806
5202,no_history,79,97,0.5,0.5129999999999999,19,0,0,0.0009642358432608163,0.004617874330782909,0.30238333755279195,0.1396504652200008
5202,no_history,79,111,1.0,1.0210000000000004,33,1,3,0.006573292697938518,0.010637490052653504,11.403783002704438,8.46000682716695
5202,no_history,79,128,1.5,1.5159999999999996,50,2,4,0.012034678318541256,0.06164857586879321,3.671107936420081,23.382516574477393
5202,no_history,80,98,0.5,0.5189999999999997,19,0,0,0.0008866502694811684,0.0041784952330153925,0.2953625526021026,0.17403115489452148
5202,no_history,80,112,1.0,1.032,33,1,3,0.0069724941034171204,0.008529932623082838,10.958605345872584,13.311571813273673
5202,no_history,80,129,1.5,1.5149999999999997,50,2,4,0.011556709447740395,0.11235805171529303,4.194137814276033,20.608247253723448
5202,no_history,81,99,0.5,0.5209999999999999,19,0,0,0.0009025944949011014,0.004120071892281907,0.2696532717011334,0.31928993231497316
5202,no_history,81,112,1.0,1.0110000000000001,32,1,3,0.007121062979426056,0.008537688562337392,10.954369290137556,13.294388644161671
5202,no_history,81,130,1.5,1.5140000000000002,50,2,5,0.011934987929394611,0.1437616162204782,4.110894919862313,10.983396904822712
5202,no_history,82,100,0.5,0.5250000000000004,19,0,0,0.0009826391284903475,0.003694781070377887,0.23878695896778915,0.31528176835497845
5202,no_history,82,113,1.0,1.0280000000000005,32,1,3,0.0075341700081712785,0.02125982876602656,10.29216697652518,16.150111493395798
5202,no_history,82,131,1.5,1.5110000000000001,50,2,6,0.012994904559528866,0.15778916649669433,3.2908137954291514,49.585466654074935
5202,no_history,83,101,0.5,0.524,19,0,0,0.0011595976834975377,0.0034405697861925317,0.21682573504827457,0.4498449970196887
5202,no_history,83,113,1.0,1.0010000000000003,31,1,3,0.00744511412985183,0.021265167101669116,10.289505828319589,16.139401732367162
5202,no_history,83,132,1.5,1.5090000000000003,50,2,7,0.015410901786222368,0.16396451776701243,1.0061891753133014,105.06107133862719
