start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,external_perturbation_step_count,perturbation_relation,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
75,129,1.5,1.505,55,2,0,0,no_event,5.158230294798515e-06,7.114201380886722e-06,11.112409023336905,15.171921854539647
76,94,0.5,0.5249999999999999,19,1,0,0,no_event,1.9778472062640874e-06,8.844793514920708e-06,28.48733253904063,78.40508256591306
76,112,1.0,1.0090000000000003,37,1,0,0,no_event,5.039111535202852e-06,5.383683146508524e-08,12.559744301859894,41.226588465340825
76,130,1.5,1.5069999999999997,55,2,0,0,no_event,4.7682690802034135e-06,8.186737787241344e-06,11.260719310100448,5.114152256711861
77,95,0.5,0.5269999999999997,19,1,0,0,no_event,1.961071546759304e-06,1.014647136001251e-05,29.857733732367617,47.255218433343174
77,113,1.0,1.0099999999999998,37,1,0,0,no_event,5.0581183366097235e-06,3.523885662858354e-08,11.48240562214506,38.47638011046435
77,131,1.5,1.5090000000000003,55,2,0,0,no_event,4.319683853942264e-06,9.070927205812105e-06,11.180440859733116,2.7682185216197865
78,96,0.5,0.524,19,1,0,0,no_event,1.986033795256329e-06,9.451341125825624e-06,30.462602513004764,24.19475267318026
78,114,1.0,1.0109999999999997,37,1,0,0,no_event,5.126297956715127e-06,2.2912445613989454e-08,10.448051884267395,35.667368874910316
78,132,1.5,1.5100000000000002,55,2,0,0,no_event,3.87885850825449e-06,8.80762340216314e-06,10.926237595485597,8.765626358132096
79,97,0.5,0.5229999999999997,19,1,0,0,no_event,2.162171634031253e-06,1.0559232193892177e-05,30.548672013453466,3.187762460523629
79,115,1.0,1.013,37,1,0,0,no_event,5.234699299344607e-06,1.3860955052345185e-08,9.462675897457231,32.84586478701063
79,133,1.5,1.5110000000000001,55,2,0,0,no_event,3.465548454712661e-06,7.644265551221109e-06,10.544142645264468,13.175684895462112
80,98,0.5,0.524,19,1,0,0,no_event,2.440845747046503e-06,9.965217945491678e-06,30.147032633096867,14.344259843566192
80,116,1.0,1.0150000000000001,37,1,0,0,no_event,5.342277164956041e-06,0.0,8.586039637500011,30.228835374526565
80,134,1.5,1.5110000000000006,55,2,0,0,no_event,3.1565756661095154e-06,6.212735357280884e-06,10.109854117104222,16.0847584419474
81,99,0.5,0.5230000000000001,19,1,0,0,no_event,2.739768558542763e-06,8.810082987829518e-06,29.405430247667045,27.466752125587377
81,117,1.0,1.0179999999999998,37,2,0,0,no_event,5.571225157309624e-06,1.8364422089689486e-06,7.506496144957956,34.823996787444514
81,135,1.5,1.5090000000000003,55,2,0,0,no_event,2.9783528958928333e-06,3.5664583606377267e-06,9.641052365435298,18.03083534749188
82,100,0.5,0.5230000000000001,19,1,0,0,no_event,3.0380749966714745e-06,6.969450722421868e-06,28.349549244625965,37.710032456749644
82,118,1.0,1.0150000000000001,37,2,0,0,no_event,5.622731462368202e-06,3.264572825426279e-07,6.632610883150378,34.955414045790235
82,136,1.5,1.5070000000000001,55,2,0,0,no_event,2.851433607384941e-06,1.9620352702531983e-06,9.139295407160644,19.298343406224973
83,101,0.5,0.5229999999999997,19,1,0,0,no_event,3.2181859100384924e-06,4.096490523109083e-06,27.191084121718198,44.55634901151686
83,119,1.0,1.0179999999999998,37,2,0,0,no_event,5.608856569261078e-06,4.228939033624118e-06,5.6766064006522265,32.96568822018912
83,137,1.5,1.5110000000000001,55,2,0,0,no_event,2.6531456339900573e-06,1.367435970678344e-06,8.536545836159561,20.091650150528494
84,102,0.5,0.5210000000000004,19,1,0,0,no_event,3.3406036861662826e-06,3.026965688581459e-06,25.96217872357698,49.156214783130395
84,120,1.0,1.017,37,2,0,0,no_event,5.7127120520332355e-06,2.321543988159746e-06,4.200052033691586,56.7905598555576
84,138,1.5,1.509,55,2,0,0,no_event,2.5739244735601e-06,9.902119586518842e-07,8.030346844725608,20.24795903037787
85,103,0.5,0.5200000000000005,19,1,0,0,no_event,3.4971400231761295e-06,2.3160661229796464e-06,24.548930840171273,52.34251193443498
85,121,1.0,1.016,37,2,0,0,no_event,5.7030641972968725e-06,1.981930637385271e-06,1.8549204101390917,86.8567359825937
85,139,1.5,1.5099999999999998,55,2,0,0,no_event,2.4090579990548383e-06,7.422156897974085e-07,7.4482240969840126,20.073196614917375
86,104,0.5,0.5199999999999996,19,1,0,0,no_event,3.638981862646744e-06,1.712554294641751e-06,23.091389421167356,53.98301341037727
86,122,1.0,1.0149999999999997,37,2,0,0,no_event,5.812999810849653e-06,3.32526909119405e-06,0.7025798160546102,98.36539905373235
86,140,1.5,1.513,55,2,0,0,no_event,2.2282223611953053e-06,4.841524230414569e-07,6.861881525431056,19.544750787054266
87,105,0.5,0.5149999999999997,19,1,0,0,no_event,3.6960397060836624e-06,1.1836580088791462e-06,21.785911782831153,54.39490123690612
87,123,1.0,1.0140000000000002,37,2,0,0,no_event,5.830433878748066e-06,1.464950010326876e-07,3.3693303144378706,95.24109820840027
87,141,1.5,1.5540000000000003,55,2,0,0,no_event,2.176515262035385e-06,1.40406115179039e-07,5.627220489014792,17.63801484080078
88,106,0.5,0.5189999999999997,19,0,0,0,no_event,3.9357404020318545e-06,8.95996319372355e-07,20.063102328018925,53.83779181346216
88,124,1.0,1.0130000000000003,37,1,0,0,no_event,5.7520117606698816e-06,3.1083949947347465e-06,5.63712476528762,83.99239329183268
88,141,1.5,1.5260000000000002,54,1,0,0,no_event,2.176452347932203e-06,1.4040611517903904e-07,5.627220489016344,17.6380148408113
89,107,0.5,0.5140000000000002,19,0,0,0,no_event,4.024772113466103e-06,6.130425305981492e-07,0.4085631020158764,0.4355236259298749
89,125,1.0,1.0120000000000005,37,1,0,0,no_event,5.416867784511668e-06,5.107723053399425e-06,48.99237452663943,8.068625502050338
89,142,1.5,1.5330000000000004,54,1,0,0,no_event,1.9614522204868285e-06,7.475293273273644e-08,12.889297116111981,45.70243242697574
90,108,0.5,0.512,19,0,0,0,no_event,3.875587948364712e-06,3.514209155477619e-07,4.946031222935259e-06,1.7111692329763173e-05
90,126,1.0,1.0109999999999997,37,1,0,0,no_event,4.992441079537066e-06,6.455516491144221e-06,48.83070772519724,33.196167122112286
90,142,1.5,1.5050000000000003,53,1,0,0,no_event,1.7276845007075341e-06,7.475293273273644e-08,13.45754815940813,46.9597881524823
91,109,0.5,0.508,19,0,0,0,no_event,3.648304051584934e-06,2.3041048255132552e-07,5.211813740558571e-06,1.3478764159913226e-05
91,127,1.0,1.0110000000000001,37,1,0,0,no_event,4.505295987354885e-06,6.8375687050095535e-06,47.30413483846782,54.52046512711499
91,143,1.5,1.5250000000000004,53,1,0,0,no_event,1.405508619392858e-06,3.0168337179722366e-08,11.50029793204094,40.77604650838002
92,110,0.5,0.5089999999999999,19,0,0,0,no_event,3.515429040645635e-06,1.5045711412952926e-07,5.466337654387126e-06,1.3918749999675128e-05
92,128,1.0,1.0079999999999996,37,1,0,0,no_event,4.054049771939265e-06,6.029350842596221e-06,45.59985100092812,68.1713544047823
92,144,1.5,1.52,53,2,0,0,no_event,8.802246538571508e-07,8.899380875199091e-07,14.786064228128064,142.85938363451555
93,111,0.5,0.5079999999999996,19,0,0,0,no_event,3.2866337944625143e-06,8.486560599472219e-08,5.802899879669603e-06,1.2447669547555051e-05
93,129,1.0,1.0079999999999996,37,1,0,0,no_event,3.5097809439562005e-06,7.114196904467487e-06,43.48324470790412,78.39282929375543
93,145,1.5,1.5150000000000001,53,2,0,0,no_event,4.5169624473950824e-07,5.0939121677433504e-06,19.79296582109213,227.5864068808433
94,112,0.5,0.5110000000000001,19,0,0,0,no_event,3.1764928449725373e-06,4.554399953597712e-08,5.941535601902545e-06,1.1122575514832533e-05
94,130,1.0,1.0089999999999995,37,1,0,0,no_event,2.8880756692623927e-06,8.186734376636212e-06,41.01166255011495,85.22697446944673
94,146,1.5,1.5110000000000001,53,2,0,0,no_event,3.774047175280922e-07,9.988568765619515e-06,25.064795346443365,219.6595631029852
95,113,0.5,0.512,19,0,0,0,no_event,2.9758980951457546e-06,2.903280477145356e-08,6.092237788819334e-06,6.128721032894191e-06
95,131,1.0,1.0110000000000006,37,1,0,0,no_event,2.204464527364427e-06,9.070924676279966e-06,38.43847734216647,88.73052840182044
95,147,1.5,1.5080000000000005,53,2,0,0,no_event,4.1026463673646085e-07,1.335666079285244e-05,29.312868945460412,177.0030662131577
96,114,0.5,0.512,19,0,0,0,no_event,2.722380421261844e-06,1.80787367310494e-08,5.5306826673702535e-06,7.590111636091024e-06
96,132,1.0,1.0110000000000006,37,1,0,0,no_event,1.4393549718179608e-06,8.80762141264348e-06,35.83695311715163,89.70773058842052
96,148,1.5,1.5050000000000003,53,2,0,0,no_event,3.8762973515410555e-07,8.95969298091804e-06,32.56809417884552,125.20096640277319
97,115,0.5,0.5169999999999999,19,0,0,0,no_event,2.747280095808967e-06,1.0701342281841469e-08,5.285445642433885e-06,5.3068968597358435e-06
97,133,1.0,1.0150000000000001,37,1,0,0,no_event,9.531835404684783e-07,7.644264215400765e-06,33.26177708544939,88.79917424024688
97,149,1.5,1.5049999999999994,53,2,0,0,no_event,5.321867006503075e-07,1.1351557403782324e-05,34.56697370296195,79.9551787420641
98,116,0.5,0.5190000000000001,19,0,0,0,no_event,2.5602064690693806e-06,0.0,5.381663553657582e-06,4.512938865275373e-06
98,134,1.0,1.0150000000000006,37,1,0,0,no_event,3.6640330520446827e-07,6.212734248834216e-06,30.9207736132951,86.70383414301209
98,150,1.5,1.5060000000000002,53,2,0,0,no_event,7.388493642025976e-07,1.4664585330208286e-05,35.651476261021486,38.732226810110944
99,117,0.5,0.5219999999999998,19,1,0,0,no_event,2.5441490978449624e-06,1.837387827663462e-06,8.761245294695923,282.6206342076009
99,135,1.0,1.0130000000000003,37,1,0,0,no_event,5.069490524256896e-08,3.5664575079864438e-06,28.740372561470227,83.86157904103115
99,151,1.5,1.5000000000000004,53,2,0,0,no_event,9.68866774780827e-07,1.5717512247801355e-05,35.94432039940926,13.311076699379669
100,118,0.5,0.52,19,1,0,0,no_event,2.38950360655377e-06,3.2771428948425007e-07,17.911472565624603,366.00908749886855
100,136,1.0,1.012,37,1,0,0,no_event,3.818127255472958e-07,1.9620346165538814e-06,26.648757632701347,80.4467291152411
100,153,1.5,1.525,54,2,0,0,no_event,1.5833636730122447e-06,1.914586908174844e-05,34.94261406238421,28.263087772390378
101,119,0.5,0.5209999999999999,19,1,0,0,no_event,2.1942364298887337e-06,4.22770723673724e-06,28.795202814142282,375.3010316012371
101,137,1.0,1.0140000000000002,37,1,0,0,no_event,7.641341568440218e-07,1.3674355443527026e-06,24.367600223281286,76.03858161185636
101,154,1.5,1.5179999999999998,54,2,0,0,no_event,1.8392020008194618e-06,1.4944463629677172e-05,34.11776503035311,39.27853984504213
102,120,0.5,0.5209999999999999,19,1,0,0,no_event,2.2839314368829204e-06,2.3223887097856646e-06,36.934409934145854,313.04643769165614
102,138,1.0,1.013,37,1,0,0,no_event,8.55862090585178e-07,9.90211731278209e-07,22.56421817042657,72.13527935914752
102,155,1.5,1.5170000000000003,54,2,0,0,no_event,2.1707688246517703e-06,1.548384763954779e-05,32.8894107939309,49.13417034306559
103,121,0.5,0.5229999999999997,19,1,0,0,no_event,2.2112112816457714e-06,1.9812727600772298e-06,42.93945028571354,222.40890259690133
103,139,1.0,1.0169999999999995,37,1,0,0,no_event,1.083273637930533e-06,7.422155476888613e-07,20.607172797568186,67.48432304970993
103,156,1.5,1.5140000000000002,54,2,0,0,no_event,2.5908143005529986e-06,1.608682623500516e-05,31.671435472047737,55.362527249314496
104,122,0.5,0.5219999999999994,19,1,0,0,no_event,2.203409479765632e-06,3.3258057357007962e-06,46.737362907702874,146.07355699631307
104,140,1.0,1.0199999999999996,37,1,0,0,no_event,1.3815501702716036e-06,4.841523093546192e-07,18.727415661996467,62.658572717389276
104,157,1.5,1.5110000000000001,54,2,0,0,no_event,2.846468196453393e-06,1.5008071225985504e-05,30.230323831500407,60.04631849861889
105,123,0.5,0.5230000000000006,19,1,0,0,no_event,2.1102926979222927e-06,1.460886132216068e-07,48.9983067290285,80.74798496544389
105,141,1.0,1.0630000000000006,37,1,0,0,no_event,1.5436688158859772e-06,1.404060867573296e-07,15.101140553870552,51.80393005330878
105,158,1.5,1.5030000000000001,54,2,0,0,no_event,3.1480893566436547e-06,1.4679547927689665e-05,29.043659881487287,62.45600628148941
106,124,0.5,0.5260000000000007,19,1,0,0,no_event,2.0015748845038795e-06,3.1081180393872582e-06,49.865559212811654,32.12046160016729
106,141,1.0,1.0390000000000006,36,1,0,0,no_event,1.5739947798480258e-06,1.404060867573296e-07,15.101140530024992,51.803929963743236
106,159,1.5,1.5090000000000003,54,2,0,0,no_event,3.5668163303782545e-06,1.222820187824075e-05,27.110897252865247,64.42542513138332
107,125,0.5,0.5210000000000008,19,1,0,0,no_event,1.6317375610697127e-06,5.107497122125749e-06,49.72700244993298,5.131718212903195
107,141,1.0,1.0070000000000006,35,1,0,0,no_event,1.8002222077484511e-06,1.404060867573296e-07,15.101140437167146,51.803929616384075
107,160,1.5,1.5040000000000004,54,2,0,0,no_event,3.7234487318625905e-06,1.0875265010802428e-05,25.36503549284159,64.66154829521068
108,126,0.5,0.5249999999999995,19,1,0,0,no_event,1.1742987311436137e-06,6.455368641411772e-06,48.83070596199716,33.196161152692014
108,142,1.0,1.0190000000000001,35,1,0,0,no_event,2.0904555455558693e-06,7.475290431102701e-08,13.457547843224406,46.959786952876094
108,161,1.5,1.5099999999999998,54,2,0,0,no_event,3.860264730053419e-06,9.34755589846125e-06,23.517321285070018,63.71428572020211
109,127,0.5,0.5270000000000001,19,1,0,0,no_event,8.769430053236007e-07,6.8374850883404135e-06,47.304132994227004,54.520458860738444
109,143,1.0,1.0410000000000004,35,1,0,0,no_event,2.2228428164794685e-06,3.016833717972241e-08,11.50029762266233,40.776045335655894
109,162,1.5,1.5110000000000001,54,2,0,0,no_event,4.035071666785618e-06,7.984341927491985e-06,21.8431732850098,62.005482975213425
110,127,0.5,0.5030000000000001,18,1,0,0,no_event,8.475805657326723e-07,6.837483560673532e-06,47.304132888227514,54.52045853805859
110,143,1.0,1.0170000000000003,34,1,0,0,no_event,2.252205213437722e-06,3.016833717972242e-08,11.500297603622334,40.77604526447746
110,163,1.5,1.516,54,2,0,0,no_event,4.2603735155529495e-06,6.742155147345343e-06,20.116448169769228,59.5422476905004
111,129,0.5,0.5259999999999998,19,1,0,0,no_event,2.947568020773328e-07,7.114159743082408e-06,43.483242812320675,78.39282279313065
111,144,1.0,1.0110000000000001,34,2,0,0,no_event,2.641101239444752e-06,8.899380875199091e-07,14.786063877001213,142.85938496752505
111,164,1.5,1.5120000000000005,54,2,0,0,no_event,4.273644301790917e-06,5.517845201582552e-06,18.69003227431791,57.05663594407696
112,129,0.5,0.5,18,1,0,0,no_event,2.202181832444694e-07,7.114162855259589e-06,43.48324260704264,78.39282217085452
112,145,1.0,1.0070000000000006,34,2,0,0,no_event,2.8435653219664304e-06,5.0939121677433504e-06,19.792965458269187,227.58640826232977
112,165,1.5,1.513,54,2,0,0,no_event,4.3695419085884205e-06,4.6973599499933964e-06,17.22854662815662,54.129099085467104
113,131,0.5,0.5270000000000001,19,1,0,0,no_event,6.509013559253105e-07,9.070913620234995e-06,38.43847542031132,88.73052176416627
113,146,1.0,1.0,34,2,0,0,no_event,2.8412881738930713e-06,9.988568765619515e-06,25.064794975378508,219.65956451903037
113,166,1.5,1.5110000000000001,54,2,0,0,no_event,4.414578499358478e-06,3.954857091579629e-06,15.75461729738975,50.82515088432673
114,132,0.5,0.5280000000000005,19,1,0,0,no_event,1.1390862084681657e-06,8.807614662487489e-06,35.8369514479071,89.7077248008133
114,148,1.0,1.0220000000000002,35,2,0,0,no_event,2.5419784740104757e-06,8.95969298091804e-06,32.568093880859784,125.2009675473588
114,167,1.5,1.5110000000000001,54,2,0,0,no_event,4.4742105547662135e-06,3.3054543472930883e-06,14.42254224188932,47.57411040774174
115,133,0.5,0.5280000000000005,19,1,0,0,no_event,1.626937290666355e-06,7.644259881090077e-06,33.2617754521037,88.79916858642974
115,149,1.0,1.0179999999999998,35,2,0,0,no_event,2.476543139407075e-06,1.1351557403782324e-05,34.566973406825056,79.95517988097191
115,168,1.5,1.5099999999999998,54,2,0,0,no_event,4.509451992896468e-06,2.814850875231908e-06,13.18119850040659,44.33370593265829
116,134,0.5,0.5250000000000004,19,1,0,0,no_event,2.0496058397156987e-06,6.212731747723786e-06,30.92077204039789,86.70382865871126
116,150,1.0,1.016,35,2,0,0,no_event,2.377412465608985e-06,1.4664585330208286e-05,35.65147597810471,38.732227900899716
116,169,1.5,1.5090000000000003,54,2,0,0,no_event,4.546788576571499e-06,2.4594180825381402e-06,11.990899171812428,41.04480562996172
117,135,0.5,0.5220000000000002,19,0,0,0,no_event,2.356197825292841e-06,3.5664559163707157e-06,28.74037099849543,83.86157359423132
117,151,1.0,1.0090000000000003,35,1,0,0,no_event,2.362867518723731e-06,1.5717512247801355e-05,35.94432011413014,13.311077800823114
117,170,1.5,1.508,54,1,0,0,no_event,4.574012392153684e-06,2.1315867505712353e-06,10.927627103484271,37.974003228279756
118,136,0.5,0.5170000000000003,19,0,0,0,no_event,2.975244640879282e-06,2.052813954378523e-06,9.416117716340569,21.369711443906056
118,152,1.0,1.0030000000000001,35,1,0,0,no_event,2.5527182797814142e-06,1.6540083788119015e-05,16.319781080676478,60.154281363405005
118,171,1.5,1.5060000000000002,54,1,0,0,no_event,4.3800399996497365e-06,1.8748963734027982e-06,7.635169934400875,25.18747754855204
119,137,0.5,0.5220000000000002,19,0,0,0,no_event,3.997125219257228e-06,1.765442647183591e-06,8.762681917994037,21.781187958117933
119,153,1.0,1.005,35,1,0,0,no_event,2.976461318023151e-06,1.9145791575883184e-05,17.470514443898697,42.619758697502476
119,172,1.5,1.5099999999999998,54,1,0,0,no_event,4.018366653925934e-06,1.6362787886345546e-06,6.955636116017827,23.432199816568
120,138,0.5,0.5179999999999998,19,0,0,0,no_event,3.0826013457385857e-06,1.0874770737250781e-06,8.22080460005222,21.675085557962163
120,155,1.0,1.0220000000000002,36,1,0,0,no_event,2.0052184251096786e-06,1.548383561693414e-05,18.494350306264334,15.882382442168563
120,173,1.5,1.5090000000000003,54,1,0,0,no_event,4.765768943767643e-06,1.4099023064283117e-06,6.34631362139689,21.761517083156765
121,139,0.5,0.5209999999999999,19,0,0,0,no_event,4.3683245749548464e-06,9.349480762921557e-07,5.975864008852187,13.630526626710498
121,156,1.0,1.0180000000000007,36,1,0,0,no_event,2.661676582523756e-06,1.6086801324617753e-05,11.236625153473062,25.92878387154977
121,174,1.5,1.5090000000000003,54,1,0,0,no_event,4.136111745484821e-06,1.10217226927156e-06,5.039034478242083,15.810114780732244
122,140,0.5,0.524,19,0,0,0,no_event,4.077903831500862e-06,5.83924588681844e-07,2.423152036006217,3.193604759424666
122,157,1.0,1.0150000000000006,36,1,0,0,no_event,2.3601111328347563e-06,1.5008057581401882e-05,4.662505184910067,46.039762925185755
122,175,1.5,1.5099999999999998,54,2,0,0,no_event,0.059759358702888156,2.1344236864578003,1.6532370776649468,6.591832027502452
123,141,0.5,0.5680000000000005,19,0,0,0,no_event,4.423298697986417e-06,1.6815016579146179e-07,0.5490805321833526,0.4045618095421375
123,158,1.0,1.008,36,1,0,0,no_event,2.543882698329287e-06,1.4679539214035011e-05,17.1487825483651,51.867134667397806
123,176,1.5,1.5090000000000003,54,2,0,0,no_event,0.23941461331559633,7.1862039353066285,2.374984000455219,4.6269485046125745
124,141,0.5,0.54,18,0,0,0,no_event,4.064304945927695e-06,1.6248290535275453e-07,7.345961860710599e-06,2.531969641950127e-06
124,159,1.0,1.0099999999999998,36,1,0,0,no_event,2.602717509371669e-06,1.2228197801470545e-05,24.25582314426275,53.318949527367806
124,177,1.5,1.508,54,2,0,0,no_event,0.6748275419029489,16.126417188745354,5.650999265654161,12.543242046300914
125,141,0.5,0.5129999999999999,17,0,0,0,no_event,3.6956788562747605e-06,1.5752041804279126e-07,7.260862914208923e-06,2.289215423445512e-06
125,160,1.0,1.0099999999999998,36,1,0,0,no_event,2.7881311132503983e-06,1.0875263075710969e-05,22.781984077824397,54.586634991867186
125,178,1.5,1.508,54,2,0,0,no_event,1.4319423084482945,28.041299884712338,5.341204340425964,11.473886663942846
126,142,0.5,0.5209999999999999,17,0,0,0,no_event,3.363113400212122e-06,8.118536243273486e-08,7.028932464948924e-06,4.321733598544597e-06
126,161,1.0,1.0119999999999996,36,1,0,0,no_event,3.131746986042233e-06,9.347555102666868e-06,21.197269093250373,54.64534781072278
126,179,1.5,1.5089999999999995,54,2,0,0,no_event,2.630342627589307,42.80002282788175,5.035207627382422,10.928454482588421
127,143,0.5,0.5420000000000007,17,0,0,0,no_event,3.0749138346664125e-06,3.157734342392417e-08,6.5029647988306766e-06,9.424925885070934e-06
127,162,1.0,1.0120000000000005,36,1,0,0,no_event,3.489186510272962e-06,7.984341687465761e-06,19.7450608746317,53.785491869024156
127,180,1.5,1.5070000000000006,54,2,0,0,no_event,4.020366992128553,55.60098528940969,4.7684244275943675,10.671328058669594
128,143,0.5,0.5140000000000002,16,0,0,0,no_event,2.7520210181819586e-06,2.984245385957389e-08,6.224599497998745e-06,8.580527190105158e-06
128,163,1.0,1.013,36,1,0,0,no_event,3.913597689563002e-06,6.742155175061781e-06,18.232743159506768,52.148891122664935
128,181,1.5,1.5069999999999997,54,2,0,0,no_event,5.87822565376184,66.35210449807789,4.474608754374115,10.493417592810765
129,144,0.5,0.5120000000000005,16,1,0,0,no_event,2.850244742197603e-06,8.906958212737603e-07,4.160899981610152,180.90892344877255
129,164,1.0,1.0130000000000008,36,1,0,0,no_event,4.124203295918543e-06,5.517845242243884e-06,16.97497917350196,50.310563531647176
129,182,1.5,1.5120000000000005,54,2,0,0,no_event,8.055704391897843,72.58262915246279,4.1653164198824255,10.309745267327655
130,145,0.5,0.5070000000000006,16,1,0,0,no_event,2.641771477488254e-06,5.0954439758257406e-06,9.95014360935476,263.1474065715378
130,165,1.0,1.013,36,1,0,0,no_event,4.520036754766013e-06,4.6973600815628115e-06,15.67841573212698,48.02086981947697
130,183,1.5,1.5120000000000005,54,2,0,0,no_event,10.058198532573,74.16645891132107,3.892783121354699,10.09382612890397
131,146,0.5,0.5020000000000007,16,1,0,0,no_event,2.0448248669388717e-06,9.990682719484373e-06,16.013570890474032,252.64277105193682
131,166,1.0,1.0130000000000008,36,1,0,0,no_event,5.026659442503672e-06,3.954857218736678e-06,14.363648428130873,45.33681010574877
131,184,1.5,1.5120000000000005,54,2,0,0,no_event,12.16174327435835,72.53603587276649,3.6083868500189724,9.806768849179894
132,148,0.5,0.5229999999999997,17,1,0,0,no_event,1.2486231550651265e-06,8.961213112333662e-06,24.98013442697684,153.27967715822268
132,167,1.0,1.0119999999999996,36,1,0,0,no_event,5.51444779950555e-06,3.30545448258908e-06,13.170131519782764,42.62560946160606
132,185,1.5,1.508,54,2,0,0,no_event,13.89197872479172,69.20942953021772,3.3708180116234994,9.502754183101374
133,149,0.5,0.5189999999999992,17,1,0,0,no_event,8.185117688964678e-07,1.1352877625664596e-05,27.62550766790705,105.81490508940311
133,168,1.0,1.0109999999999992,36,1,0,0,no_event,5.928875045811018e-06,2.814850982266965e-06,12.053687525814757,39.8730045875359
133,186,1.5,1.508,54,2,0,0,no_event,15.738304952974763,63.666429457025586,3.1067525600472754,9.105705981415994
134,150,0.5,0.5179999999999998,17,1,0,0,no_event,7.257239520368325e-07,1.4665586145111808e-05,29.369464451946158,62.28414627774043
134,169,1.0,1.0110000000000001,36,1,0,0,no_event,6.314529426504251e-06,2.4594181515874373e-06,10.979538522076,37.039625230864424
134,187,1.5,1.5069999999999997,54,2,0,0,no_event,17.339878743019092,57.19907041252749,2.863824984429541,8.675985344341425
135,151,0.5,0.5129999999999999,17,1,0,0,no_event,1.020056636537821e-06,1.5718316621884257e-05,30.14336889626819,35.177453193861766
135,170,1.0,1.0119999999999996,36,1,0,0,no_event,6.595817218864992e-06,2.1315867953752933e-06,10.01731751342945,34.36503712083986
135,188,1.5,1.508,54,2,0,0,no_event,18.740525050933872,50.0230865885291,2.6337662719531703,8.216382718685509
136,152,0.5,0.5119999999999996,17,1,0,0,no_event,1.3596898117872117e-06,1.6540552210388657e-05,30.40673305908099,10.534552795046352
136,171,1.0,1.0149999999999997,36,1,0,0,no_event,6.772908504776463e-06,1.8748963952803935e-06,9.098300163344067,31.690256358389
136,189,1.5,1.5089999999999995,54,2,0,0,no_event,19.893259955887,42.693885956460186,2.4243685347418715,7.755471992330294
137,153,0.5,0.5129999999999999,17,1,0,0,no_event,1.8663743386246327e-06,1.9146104228411505e-05,30.1375907723362,9.968246786006603
137,172,1.0,1.0179999999999998,36,1,0,0,no_event,6.963366066692652e-06,1.636278799371274e-06,8.253347216118486,29.13631096490839
137,190,1.5,1.5140000000000002,54,2,0,0,no_event,20.942178353670567,33.83607829348315,2.2005536644702772,7.219834756033354
138,154,0.5,0.5039999999999996,17,1,0,0,no_event,2.362218427594153e-06,1.4944645338976088e-05,29.66990628398615,22.270711592923874
138,173,1.0,1.016,36,1,0,0,no_event,7.244376708588542e-06,1.4099023064283117e-06,7.502971524015527,26.799133388888514
138,191,1.5,1.5099999999999998,54,2,0,0,no_event,21.62681727286221,26.332270787675412,2.0245827488639176,6.76811233644363
139,155,0.5,0.5040000000000004,17,1,0,0,no_event,2.7930463742757356e-06,1.5483970404901336e-05,28.831101275906544,33.55220687885131
139,174,1.0,1.0170000000000003,36,1,0,0,no_event,7.375427345796582e-06,1.1021722797565575e-06,6.859511748472281,24.7484540018367
139,192,1.5,1.5140000000000002,54,2,0,0,no_event,22.169025211772258,18.696826843077595,1.8425997473165214,6.275275966521448
140,157,0.5,0.5210000000000008,18,1,0,0,no_event,3.7538779281953603e-06,1.5008133443973474e-05,26.806996257388644,46.80579556845518
140,175,1.0,1.016,36,2,0,0,no_event,0.059756595144694544,2.1344236864578003,6.354768029718121,18.026563485218535
141,158,0.5,0.5099999999999998,18,1,0,0,no_event,4.281916444001479e-06,1.4679595791912424e-05,25.855393667694756,50.08436066430133
141,176,1.0,1.0110000000000001,36,2,0,0,no_event,0.23941152661061474,7.1862039353066285,5.9896671525150165,14.604035859234461
142,161,0.5,0.5259999999999998,20,1,0,0,no_event,5.489195000321232e-06,9.347565675363639e-06,21.197270904650356,54.645354271726106
142,179,1.0,1.0229999999999997,38,2,0,0,no_event,2.6303402749147633,42.80002282788175,5.03520792866423,10.928455663076818
143,162,0.5,0.5179999999999998,20,1,0,0,no_event,5.767131297968855e-06,7.984347702240564e-06,19.745062612701503,53.78549808318482
143,180,1.0,1.013,38,2,0,0,no_event,4.020364869773527,55.60098528940969,4.768424718222589,10.671329198269781
144,164,0.5,0.524,21,0,0,0,no_event,6.237872756228331e-06,5.517847126218983e-06,16.97498046737303,50.31056823146096
144,182,1.0,1.0229999999999997,39,1,0,0,no_event,8.055702558377707,72.58262915246279,4.165316630615954,10.309746095804625
145,164,0.5,0.5010000000000003,20,0,0,0,no_event,4.675805451172646e-06,4.674410493097148e-06,13.349244630638674,32.13458867449815
145,182,1.0,1.0,38,1,0,0,no_event,8.055704018080336,72.58262915254593,1.7117624108695912,11.923005194241759
146,165,0.5,0.5059999999999993,20,0,0,0,no_event,1.7717131714838252e-06,2.312992955767218e-06,12.288782436266347,31.207334595723587
146,183,1.0,1.005,38,1,0,0,no_event,10.058201387163866,74.16645891148927,1.4249445233504212,10.095577396179463
147,166,0.5,0.5110000000000001,20,0,0,0,no_event,2.440733077024617e-06,2.4103135605256145e-06,8.4348295269589,17.47935307728973
