start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
141,176,1.0,1.0110000000000001,36,2,0,7.73908976784317e-06,2.556080540238437e-06,6.7271105987856375e-06,2.3970846655174682e-05
142,161,0.5,0.5259999999999998,20,1,0,5.489195000321232e-06,9.347565675363639e-06,8.939037784228795e-06,1.838867466119609e-05
142,179,1.0,1.0229999999999997,38,2,0,7.289811342969162e-06,1.1925384383060028e-05,4.737361340504925e-06,2.22323834968563e-05
143,162,0.5,0.5179999999999998,20,1,0,5.767131297968855e-06,7.984347702240564e-06,9.09401565441497e-06,9.56415917130471e-06
143,180,1.0,1.013,38,2,0,7.071744006350291e-06,1.1167133814001453e-05,4.202649515345336e-06,2.110917086284303e-05
144,164,0.5,0.524,21,0,0,6.237872756228331e-06,5.517847126218983e-06,9.550437311868336e-06,8.076832244796606e-06
144,182,1.0,1.0229999999999997,39,1,0,6.69237652777578e-06,8.155058637829183e-06,3.177989017057511e-06,1.6059243055366323e-05
145,164,0.5,0.5010000000000003,20,0,0,4.675805451172646e-06,4.674410493097148e-06,9.66196091733011e-06,7.664309805477387e-06
145,182,1.0,1.0,38,1,0,5.062615452586322e-06,8.154949304343085e-06,3.1896113745300778e-06,1.614069966393572e-05
146,165,0.5,0.5059999999999993,20,0,0,1.7717131714838252e-06,2.312992955767218e-06,9.932033087218968e-06,3.247215261126257e-07
146,183,1.0,1.005,38,1,0,1.5468785651598894e-06,6.914062376641502e-06,2.822834821217883e-06,1.4670354948620457e-05
147,166,0.5,0.5110000000000001,20,0,0,2.440733077024617e-06,2.4103135605256145e-06,9.113573572151101e-06,3.2345287763746455e-06
147,184,1.0,1.0099999999999998,38,1,0,2.0291256381699663e-06,5.449306251935816e-06,2.3607422347674667e-06,1.2579810624302468e-05
148,167,0.5,0.5149999999999997,20,0,0,3.0111967292434474e-06,2.3477022282260875e-06,9.645784310886938e-06,3.1244224771853624e-06
148,185,1.0,1.0110000000000001,38,1,0,2.45848859540441e-06,3.936398177968293e-06,2.131750032811079e-06,1.187056511220419e-05
149,168,0.5,0.5169999999999995,20,0,0,4.117439124359542e-06,2.3467335964727492e-06,7.794659401175625e-06,1.438391841190878e-06
149,186,1.0,1.0140000000000002,38,1,0,3.4516635278441516e-06,2.8830522737859165e-06,1.6890165412625453e-06,9.378124449455072e-06
150,169,0.5,0.5210000000000008,20,0,0,4.357904850400402e-06,2.225736317737009e-06,8.329554935173617e-06,2.5822371156891677e-06
150,187,1.0,1.0170000000000003,38,1,0,3.5456838510531223e-06,2.018211557789553e-06,1.5079781729050818e-06,8.417281442518743e-06
151,170,0.5,0.5209999999999999,20,0,0,3.572911091552383e-06,1.580150366713775e-06,7.780446570970537e-06,4.527508181695339e-06
151,188,1.0,1.0170000000000003,38,1,0,2.466203420442394e-06,1.3865083056048348e-06,1.2756289845379403e-06,7.091622628685457e-06
152,171,0.5,0.5279999999999996,20,0,0,3.0691705557687665e-06,1.0420825409015172e-06,6.778167330642922e-06,1.3983547262341744e-06
152,189,1.0,1.0219999999999994,38,1,0,1.6380906472351735e-06,9.66112944285794e-07,1.0553544285190694e-06,5.7907811328306025e-06
153,171,0.5,0.5030000000000001,19,0,0,2.95478183260743e-06,1.1304419457813974e-06,6.162387593984944e-06,4.794703443167236e-07
153,190,1.0,1.0280000000000005,38,1,0,1.540620284046121e-06,5.485305149081338e-07,8.65884358812171e-07,4.843765752493567e-06
154,172,0.5,0.5049999999999999,19,0,0,2.711386413900423e-06,1.0187267813052863e-06,6.1011535705912875e-06,3.687989789113999e-07
154,190,1.0,1.0010000000000003,37,1,0,1.1441602788444674e-06,5.485305984856173e-07,8.632279086533378e-07,4.824131383696084e-06
155,173,0.5,0.5120000000000005,19,0,0,2.9608135243589527e-06,9.895324624528696e-07,5.341341142961362e-06,4.239249378201748e-07
155,191,1.0,1.0060000000000002,37,1,0,1.3569901935329891e-06,3.1888154975753636e-07,7.147609646778058e-07,4.030865671467154e-06
156,174,0.5,0.5129999999999999,19,0,0,2.9276606186635423e-06,8.013675165018866e-07,4.862314087498273e-06,4.1681318663222555e-07
156,192,1.0,1.0099999999999998,37,1,0,1.303950313386321e-06,2.141638734591579e-07,5.939642612089449e-07,3.351002924034674e-06
157,175,0.5,0.5189999999999992,19,1,0,2.5949102908418383e-06,1.4536864275656327e-06,4.106117925096734e-06,5.198132853934112e-06
158,176,0.5,0.5199999999999996,19,1,0,2.5485283239806983e-06,2.4841625246736096e-06,3.629923929632831e-06,8.385127294729955e-06
159,176,0.5,0.5010000000000003,18,1,0,2.297076141805244e-06,2.480375692450236e-06,3.7030141957681105e-06,8.752774153464316e-06
160,178,0.5,0.5250000000000004,19,1,0,1.8535652120372215e-06,9.567127662829294e-06,2.88325467350196e-06,8.974955790108652e-06
161,179,0.5,0.5259999999999998,19,1,0,1.4187162919381883e-06,1.1922951846771641e-05,2.609779081103999e-06,8.739960886572362e-06
162,180,0.5,0.5220000000000002,19,1,0,9.61836595414114e-07,1.1165766090338575e-05,2.0501354984629152e-06,6.9866115453010025e-06
163,181,0.5,0.5229999999999997,19,1,0,5.866179302043267e-07,1.062480281370407e-05,1.8473095417598657e-06,6.422128628003065e-06
164,182,0.5,0.524,19,1,0,2.616534431915555e-07,8.154798660401595e-06,1.4535386285330294e-06,4.1492665285858266e-06
165,183,0.5,0.5259999999999998,19,1,0,2.551570970961046e-07,6.9141395466877e-06,1.2457823795182746e-06,3.5851272368603304e-06
166,184,0.5,0.5280000000000005,19,1,0,4.0526138452923e-07,5.449355007397205e-06,1.1258591072538186e-06,3.7859414252494616e-06
167,185,0.5,0.524,19,1,0,6.193123218671623e-07,3.936425282763487e-06,9.18031333925387e-07,3.130925682270913e-06
168,186,0.5,0.5250000000000004,19,1,0,8.076053386968754e-07,2.8830613247336884e-06,8.003305569390254e-07,2.9344566989664145e-06
169,187,0.5,0.5250000000000004,19,1,0,9.79639692323392e-07,2.018215621676924e-06,7.07268493848026e-07,2.570897491338542e-06
170,188,0.5,0.524,19,1,0,1.1619954485688536e-06,1.3865165178809239e-06,5.842041821134689e-07,2.0197396946031176e-06
171,189,0.5,0.5229999999999997,19,1,0,1.309058517650161e-06,9.661200132092561e-07,5.234844671340235e-07,1.871101889872051e-06
172,190,0.5,0.5250000000000004,19,1,0,1.4707869757839561e-06,5.485346523059615e-07,4.3550355642438043e-07,1.6713511881150112e-06
173,191,0.5,0.5220000000000002,19,1,0,1.6244824930422873e-06,3.188838797836828e-07,3.696260758624116e-07,1.4766675016097963e-06
174,192,0.5,0.5229999999999997,19,1,0,1.7527686637611162e-06,2.1416534777053857e-07,3.2712208454351883e-07,1.3732833674673373e-06
