start_transition_sequence,end_transition_sequence,requested_horizon_s,actual_horizon_s,step_count,action_change_count,collision_step_count,external_perturbation_step_count,perturbation_relation,planar_position_error_cm,planar_velocity_error_cm_s,yaw_error_deg,angular_velocity_yaw_error_deg_s
147,164,0.5,0.5150000000000006,18,0,0,0,no_event,4.671782161826206e-06,3.1456269574690685e-06,6.460394870759804,11.827368847061827
147,183,1.0,1.0040000000000004,37,1,0,0,no_event,13.44421603984676,70.65529488052486,0.6408575643105915,5.459364027897486
148,165,0.5,0.5060000000000002,18,0,0,0,no_event,4.360722201035382e-06,3.0131406190534474e-06,2.977485230493752,3.4726719936630843
148,184,1.0,1.0040000000000004,37,1,0,0,no_event,15.224577277328041,65.9392879109271,0.07221999354237509,2.07599910123073
149,166,0.5,0.5019999999999998,18,0,0,0,no_event,4.655493070786006e-06,2.622467351540541e-06,0.9072917418996405,0.6705551720239953
149,186,1.0,1.0249999999999995,38,1,0,0,no_event,18.192428060118978,53.92120812776994,0.6385258020746007,0.5853912641788064
150,167,0.5,0.5039999999999996,18,0,0,0,no_event,5.428891061222527e-06,2.4304770209624123e-06,8.243475131052616e-06,5.729526073139368e-06
150,187,1.0,1.0330000000000004,38,1,0,0,no_event,19.708003592021683,44.575764584554356,0.9076984515250803,1.722539104997776
151,169,0.5,0.5209999999999999,19,0,0,0,no_event,5.159692634826624e-06,1.4962349456566032e-06,6.63303834063893e-06,2.8045345743521466e-06
151,187,1.0,1.0040000000000004,37,1,0,0,no_event,19.708004103682345,44.57576458455533,0.907698688743189,1.7225400114915015
152,170,0.5,0.5130000000000008,19,0,0,0,no_event,4.2237808130742635e-06,8.760360931953122e-07,5.9882897811644955e-06,3.5667793554239324e-06
152,189,1.0,1.0170000000000003,38,1,0,0,no_event,21.38645592305139,30.78195251240159,0.8169742600011283,1.8809595845452343
153,171,0.5,0.5110000000000001,19,0,0,0,no_event,3.904790769327982e-06,7.331850888249247e-07,5.833798026955835e-06,4.188497371160338e-06
153,190,1.0,1.016,38,1,0,0,no_event,21.997327396124746,23.495042582350877,0.767456593256875,1.90452600634742
154,172,0.5,0.5089999999999995,19,0,0,0,no_event,3.5459200463748793e-06,3.550429044937784e-07,5.487341528614762e-06,3.3416825360177427e-06
155,173,0.5,0.5069999999999997,19,1,0,0,no_event,0.03941263492915029,1.5766346719000803,0.11080097294903142,4.432256903759907
156,174,0.5,0.5110000000000001,19,1,0,0,no_event,0.22347305684432203,6.817046209658951,0.2857933279993969,6.4811764535577545
157,175,0.5,0.5069999999999997,19,1,0,0,no_event,0.6198232126236785,15.244231278789867,0.46397794557546906,6.85324027642935
158,176,0.5,0.5190000000000001,19,1,0,0,no_event,1.8334994122680273,32.80205844756231,0.6850823539790463,5.975786105519759
159,177,0.5,0.5039999999999996,19,1,0,0,no_event,2.646709611468278,42.80052575715472,0.7853006178072436,5.274599884507552
160,178,0.5,0.5050000000000008,19,1,0,0,no_event,4.032996594582639,55.451478916333784,0.890642427686684,4.213665218217189
161,179,0.5,0.5099999999999998,19,1,0,0,no_event,5.887268542366512,66.22398987206817,0.9750838052403795,3.015751056097759
162,180,0.5,0.5039999999999996,19,1,0,0,no_event,7.7616663673921025,72.09221458226035,1.0270178586199192,1.9974428443376713
163,181,0.5,0.5100000000000007,19,1,0,0,no_event,9.693684932138598,74.30839903976364,1.0556221702538982,1.1001629728075901
164,183,0.5,0.5110000000000001,20,1,0,0,no_event,13.444220365779211,70.6552948806686,1.0569010906724698,0.2851854813017791
165,184,0.5,0.516,20,1,0,0,no_event,15.224581382869676,65.93928791102334,1.0352311391703193,0.802598111233781
166,185,0.5,0.5209999999999999,20,1,0,0,no_event,16.6287174052494,61.0493858043557,1.0089326300417654,1.1434121253250273
167,186,0.5,0.5229999999999997,20,1,0,0,no_event,18.19243253919445,53.921208127810736,0.966266941735763,1.47123100319084
168,187,0.5,0.5290000000000008,20,1,0,0,no_event,19.708008655707076,44.575764584579325,0.9077004299683572,1.7225462099943636
169,187,0.5,0.5090000000000003,19,1,0,0,no_event,19.70800885599189,44.575764584579815,0.9077004684684882,1.7225463215371883
170,188,0.5,0.5069999999999997,19,1,0,0,no_event,20.61691113340799,37.870925100596075,0.8639999287270897,1.8208617820708781
171,189,0.5,0.5039999999999996,19,1,0,0,no_event,21.38646006849251,30.78195251240942,0.8169758437870333,1.8809652095378793
172,190,0.5,0.5049999999999999,19,1,0,0,no_event,21.997331228189385,23.495042582355754,0.7674581053208648,1.90453139419707
